Mixture Label,INTENSITY,PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
15,56.20928719516047,46.032889332427885,4.584310278524451,13.34866005802536,3.036943849050715,1.0897720343349633,0.8460442143154694,8.177489976513659,5.6939945481154055,3.8245834037617215,6.816660811472531,6.514896675494823,6.586603637653344,7.67370896888724,1.9353452781276985,6.698030764442108,2.8685648806321637,4.411240447626426,2.5009246021665756,6.978800075149702,20.54159974142115
16,53.94774598825002,42.18613126646136,2.998806330311341,12.188309810409573,4.985479899341314,1.6340620832499677,2.9141369612363093,6.486269045737875,5.069540773155138,8.304798595583337,5.816020167558529,6.6765704956984635,5.764943873881164,8.221229622590947,4.1844968354912195,6.136510542036548,4.880029908933966,3.4554576249379094,3.0561501871418244,6.322761339147787,19.110399419630376
17,55.24119893260718,40.45707126077887,3.218413644814841,10.482302973038186,3.77686697315796,1.7468331279346734,3.121725318951042,6.810938207274579,4.814274912926291,8.46715878122048,6.497631946221856,6.7143424174680115,5.846587998960711,8.842767926468559,4.48184616555041,6.284847864530766,4.97172612143078,3.849946339651557,3.062590783033441,5.805840065711507,19.028119813568683
18,55.447189060764266,41.02314971217097,3.194781778706232,11.59723294036362,4.5471791144672995,1.8078054148820057,3.2776665570018806,6.652890329475537,4.804261328429712,8.568672518735083,6.164925667741242,6.726548505736202,5.792943652635012,8.595302844519471,4.410298614454668,6.204164793550179,5.096782107237662,3.555144256848851,2.9125817088513584,5.86810443787803,18.99021803534966
19,56.54045965191288,44.24264210191028,3.5461162507263664,13.5317433881862,5.176752541842546,1.225059050662173,1.8141188761227482,6.711625659385539,5.071697477307595,7.686854679818065,5.891778138068039,6.641914749000975,5.957509090433739,8.212148142181483,3.9711690049561597,6.075501729138484,4.236455537933534,3.469238981271271,2.691214767760716,6.810513107809072,19.20746095493638
20,55.95758643019309,37.17468901174789,2.809639101170837,7.127715386647992,2.032587881107986,0.9474769975648982,0.880406944996281,6.450045652906397,4.790499046820884,7.8205983796754595,7.340571791291694,6.320098392011735,6.48203237447905,7.836137948001777,3.285172241378916,6.047643219788416,3.4775363211444557,5.246386278780044,4.400987769489925,8.202008535552991,22.1585879495035
21,52.256322960146086,41.90125859547639,3.474049058183476,11.530129272046413,4.292308619651422,1.4239614910154663,2.391434010521413,6.857928485729744,4.926586305710204,8.174413536435123,5.113866383018982,6.798558033207115,5.94365959348272,8.06639722271834,4.064903629407242,6.250096306174566,4.208225730575733,3.505600285541347,2.990769294633311,6.046067332416176,19.660792084566065
22,54.44586362164282,41.128418792956,3.0339219489911486,10.573165494991752,3.70542203277926,1.6146897507823637,2.726383635499846,6.670232657448052,5.121924601518597,7.871260973772297,5.783706498324772,6.762135174810484,5.839658913775276,8.23279029353174,4.062087271947591,6.465177486629341,4.522744980491081,3.8767109877426473,3.10944059391218,6.263463891901122,20.246278532773044
23,54.372314371940966,41.155726350503485,3.19300511673698,11.07784041006629,4.049249426789371,1.5526582189925604,2.672358303266129,6.68547323315088,5.030248976904749,8.17572068378449,5.486747381738184,6.771248860502984,5.86920307722986,8.270122742723924,4.1381964032155905,6.349995316469823,4.50995837106642,3.692424340041691,3.0751058037345786,6.059322281299981,19.91023215711846
24,57.3354793763142,44.73062751098228,3.733000666052945,14.863848248356476,6.238987085385901,1.4220634778214638,2.6603165004403166,6.460462179408571,5.1714046701279415,9.41890847827418,4.31057449783165,6.858617599111696,5.806964442819082,8.21226452165157,4.670236131393935,5.892731624488961,4.886030545086875,2.559902181507905,3.3022840928997423,5.534734438404345,19.123676689131912
25,51.32355920482316,39.95486655836585,3.067242722085493,10.833774179343294,4.824409167178783,1.3612582881780426,2.1434705153697635,6.333133639467411,4.6039767702606245,8.177367162876159,6.1992414031374174,6.601797305892949,5.906765799722592,8.659500539831566,4.5535226800955,6.048899248111729,4.181772815087358,4.222059368677391,2.9595280494299923,6.28642426101049,18.66801530475558
26,55.167045659549466,43.156507231943706,3.041637560796201,13.830179778827858,6.1290222479020375,1.3194504431191056,2.1834232570259973,6.017352076245371,5.186392765729772,8.243188368562105,4.894099290582275,6.705992984948525,5.740052677257855,7.78245803626694,4.0815825914194335,5.947565193900223,4.443121390832394,3.3686963763636526,3.2568259353057307,6.275294705229827,19.73491031974809
27,49.906061157559066,38.73496310454547,2.36017810688993,12.213840452997658,4.154437925922309,1.158929492851108,1.7023268645652792,4.028545436368532,4.771224467086753,6.617067311135472,8.594478209848738,6.326909974967513,5.737302299508659,8.999527187844052,4.291333567543319,5.874422853699084,3.6500461941580653,4.835827518047914,3.091272407780183,6.702782704948247,18.47020586146118
28,53.62527301273191,40.83235386337217,2.9276935442640797,11.272746941936138,4.684144467927245,1.5334668058975176,2.741885018640942,6.455874169129747,5.0619399152774065,8.730572072157862,5.220960137877885,6.767216002194407,5.715299905264672,8.49830879552052,4.725210793002814,6.236933711307129,4.776164406232388,3.417096059620762,3.142426249331477,5.859613706408508,19.537470886630956
29,54.60982341965913,40.95472300770754,3.013259528579615,11.209527848619656,4.426918152216291,1.6817214072186546,2.866803033506822,6.591542942920584,5.010950602152677,8.188049547466811,5.7478496936301555,6.738770562900964,5.793753457892627,8.2161192479965,4.188053455309779,6.32915646918772,4.7514771515377445,3.6449131174686205,3.012324004168795,6.087735831180869,19.813834131417725
30,54.71298361542207,41.338401960420335,3.153437999120618,11.52230629250334,4.4146894226812465,1.6497027012620287,2.8193589775284793,6.741512957081238,4.983740280906852,8.139032579951056,5.600795224067011,6.778944149911581,5.80589449762739,8.161143463716204,4.06405182579872,6.364673449142086,4.676001217172413,3.486581534463089,2.899625845425415,6.000076649309787,19.823938557045555
31,57.470220985828306,42.82013124638136,3.107519072790832,13.923974274769847,5.849755813845988,1.4650233103040726,2.6562301288191676,6.0333673343455905,5.147567389896583,8.755397401950532,4.662212983603958,6.913292676131434,5.541890301251571,8.329745510854288,4.561515398780806,6.262321776319331,4.99155150110181,2.7887538442741473,3.0305648419284106,5.591761033113129,19.46059686505385
32,57.76906849738697,47.38096168573492,3.197359725032361,18.88861289502779,11.64038341577185,1.2652494717595104,2.1976923659283756,4.843719978829853,4.911590159293674,10.086119586053712,2.7776326247480227,6.791184558461136,5.5317337048724164,6.817907070800146,3.92258571624032,5.082327539011601,5.008995833625235,2.1235997489039917,3.1820423457085827,6.711193084173796,18.198379634695016
33,55.13819994796064,42.04081222944054,3.162162273198273,10.980800268458172,3.4540285640477806,1.2746240131587854,2.239185409341519,6.678624161651243,5.0433702437033165,8.206296426470821,6.2393155241176546,6.591129962058685,5.934993627606547,8.684512105866364,4.388735638580792,6.068318081219645,4.251867185095318,4.097827626121784,3.305256445534367,6.660044588054655,19.57203967898957
34,54.198416318726984,41.294502846254325,3.2413973296581924,10.75165989081049,3.700114160737036,1.590443326716618,2.877984017689163,6.7294257672387765,4.940597053432051,8.381779602592038,6.009653735294099,6.714904383496314,5.86601981024697,8.658653910619876,4.377623643543016,6.200683941338269,4.69174304620604,3.946655972193971,3.0456924504878398,5.959674085470229,19.274357915744243
35,55.106519817283186,40.84047410225412,3.2343488963225946,11.152767057926571,4.181739118575424,1.7107609326125377,3.130665882739531,6.59685060554518,4.850770024427609,8.605360622568515,6.050877825412416,6.718853216327605,5.8562522322374795,8.704282123527193,4.484443191871538,6.1894866608779155,4.930739261131668,3.7609870624274544,3.088061667160523,5.927350069868224,19.076511635422566
36,55.54326446511331,37.07711440378459,3.0071309200067717,8.474145101965718,3.9993705697263238,2.291042857720031,4.204986255026121,6.6229925379920775,4.142784187968443,10.208105402825268,8.154468506721331,6.730841353145774,5.649840041475493,9.754871123075262,5.447944087655863,6.091905860537082,6.254373417928374,3.648617564386491,3.1706207775721955,5.164672879603236,17.215007504645556
37,52.75258679495787,41.677867071397564,3.0253195955850076,10.461714068405252,2.804069819814532,1.1386407120231503,1.984184327203188,6.812173489709994,5.199844573843227,7.915971730150723,6.275943392391697,6.548855993105424,5.914507158750767,9.032141102717034,4.69264134159678,6.104987489230654,4.133410759887427,4.285918054597389,3.050221246289045,6.619728146056852,19.889076364085497
38,52.288973367433286,42.21763235238368,2.9857619923094463,12.936228581142506,5.600269481822101,1.3759538182291133,2.537390208596551,6.096236538393877,5.121778714385406,8.67228493442464,4.890683038256837,6.744361832633176,5.669773559189637,8.109197098329869,4.533256863496589,5.983970937391564,4.55741729234668,3.3056864950997165,3.231141385895186,6.013804288083588,18.98796527997151
39,55.75513022982184,42.97628018775502,3.6942706404595214,13.197926015066418,4.54178390953094,1.3109962497214962,2.4293945581851704,6.757272186687139,4.880519913911455,8.681219316201874,5.51011995877163,6.713980399481379,5.95892528940692,8.51543507041421,4.393590113668642,5.978210478130271,4.4407465019072685,3.33743263718114,2.906946033353757,6.292768287082865,19.066808342638048
40,55.246666658403335,42.713885418887884,3.370539083730877,13.155512801792472,5.240675295315307,1.415945405487153,2.469607907455208,6.630086027996644,4.963842062230621,8.44720180929652,5.4190006370681525,6.703270733428583,5.887743139080411,8.065238286429176,4.011503587841499,6.027126560481529,4.511835900854105,3.379287252043913,3.1025445881651974,6.30879828510683,19.301154817889707
41,54.62720554482823,41.51332262947748,3.4021970784926254,12.403767444260174,4.861987441199333,1.6621951520722535,3.088992060920755,6.610925683657837,4.780104109803261,8.884651486409483,5.456573563811605,6.76261469066854,5.839377130798823,8.449667875336575,4.467596286837809,6.099962517884074,4.910532971193015,3.3425428608812133,2.857248893172912,5.7869081645205,18.84629839449277
42,51.570952446043975,39.40337740640815,2.8018142548873954,9.184632709916096,3.195368322475383,1.5401746825355231,2.699173740176845,6.679328971314983,4.995343133871606,8.325758357417106,6.038957687915408,6.717994845682486,5.801719767825148,8.786210538673677,4.767731060024166,6.380815964588991,4.5186410512082364,4.036693623796263,2.8441352715384793,6.021765973974239,20.181165907356203
43,54.649394392783066,40.581575008385165,3.0094957844201886,9.862149409024017,2.759328347334167,1.329601057965578,2.285852092988025,6.3539729756133365,5.112786934959408,8.127240873485018,6.514434322735005,6.650551273781498,5.859308945550953,8.881136931803436,4.6138254675599955,6.226523583252719,4.369886659345336,4.42321830494365,3.1953456279190084,6.113024424121689,19.94497963946113
44,56.88647065496966,43.04468268795862,3.6155033475921607,12.74404028029437,4.2206519763642065,1.3131441385847809,2.176582083953103,6.780364466210971,5.120253538492848,8.103482084598513,5.620644053859023,6.7271240697914125,5.999866973314378,8.52018828841625,4.2210304917183405,6.226574751498613,4.324046862257811,3.6830354306158006,3.1976081732555635,5.9896141198589135,19.49616461399447
45,51.237698415355,40.56335277522183,3.273615563656292,11.217667631879806,2.9235442363969355,1.1500999453561604,1.2067235628846618,6.726047586769894,4.605241844528706,6.973545908874343,6.2048377133315,6.283250890548323,6.234146400223381,7.734748608772378,3.383493216367043,5.72555526794318,3.513017946538696,4.959378054433266,2.6030436231045275,8.039263561231639,19.630872403501286
46,56.50778432712251,44.95130425727024,4.452991260951458,14.821061721986808,4.302727665435583,1.1283515941767472,1.9273626274164926,7.320457489401254,5.106735110993236,7.743510577294071,5.946377256593237,6.479346104753532,6.515813262362487,8.407875237256988,4.0823000945154675,5.764171654697605,3.7862628964309017,3.5762573923140923,3.1450760620629694,7.14752608891998,18.83349355648319
47,53.98812184927163,39.5599641645943,2.8959504509722747,9.286132978631352,3.1320658891493793,1.8357083684867892,3.363637656193085,6.832093847611437,4.895184725693752,8.52209836337584,6.410458369524344,6.729987208761005,5.760977552391855,8.890627990202171,4.631301344303507,6.399715431015221,5.065812887075179,4.060845672256125,3.026150341956732,5.793175711326733,19.65746525344726
48,54.95057886407562,40.33163415372713,3.0931374299263115,10.130495617872278,3.4089755376466395,1.8015874334636865,3.1493181775070225,6.751546356577405,4.977504593760438,8.139980562896456,6.350382810137124,6.7406435058846945,5.833662803435614,8.600228150562765,4.2883397066796825,6.425221879105174,4.911601273841398,3.9087533499734617,3.0366494080608373,5.951534933655602,19.674734013281903
49,51.010636148168444,41.060280926036434,2.7789748688110216,11.197743267795019,4.431483535544743,1.1248775094132686,2.0989239785401494,6.141776744006809,4.935333945040039,8.740460327999678,5.30571581141159,6.556702086003813,5.696683558994884,9.424792975530707,5.599474942644072,5.760320161626015,4.413919887338984,3.8855016241506757,2.468513564648106,6.403013019083438,19.366102659277438
